      TIME              V(IN)            V(OUT)            I(IIN)           I(R_I2V)        I(R_OUT_LOAD)       I(V_VDD)     
   4.75300000e-09   -3.11779513e-02   -2.20134230e-07   -9.35250000e-06   -9.35338539e-06   -2.20134230e-07    0.00000000e+00
   4.75500000e-09   -3.11279513e-02   -2.20134230e-07   -9.33750000e-06   -9.33838539e-06   -2.20134230e-07    0.00000000e+00
   4.75700000e-09   -3.10779513e-02   -2.20134230e-07   -9.32250000e-06   -9.32338539e-06   -2.20134230e-07    0.00000000e+00
   4.75900000e-09   -3.10279513e-02   -2.20134230e-07   -9.30750000e-06   -9.30838539e-06   -2.20134230e-07    0.00000000e+00
   4.76100000e-09   -3.09779513e-02   -2.20134230e-07   -9.29250000e-06   -9.29338539e-06   -2.20134230e-07    0.00000000e+00
   4.76300000e-09   -3.09279513e-02   -2.20134230e-07   -9.27750000e-06   -9.27838539e-06   -2.20134230e-07    0.00000000e+00
   4.76500000e-09   -3.08779513e-02   -2.20134230e-07   -9.26250000e-06   -9.26338539e-06   -2.20134230e-07    0.00000000e+00
   4.76700000e-09   -3.08279513e-02   -2.20134230e-07   -9.24750000e-06   -9.24838539e-06   -2.20134230e-07    0.00000000e+00
   4.76900000e-09   -3.07779513e-02   -2.20134230e-07   -9.23250000e-06   -9.23338539e-06   -2.20134230e-07    0.00000000e+00
   4.77100000e-09   -3.07279513e-02   -2.20134230e-07   -9.21750000e-06   -9.21838539e-06   -2.20134230e-07    0.00000000e+00
   4.77300000e-09   -3.06779513e-02   -2.20134230e-07   -9.20250000e-06   -9.20338539e-06   -2.20134230e-07    0.00000000e+00
   4.77500000e-09   -3.06279513e-02   -2.20134230e-07   -9.18750000e-06   -9.18838539e-06   -2.20134230e-07    0.00000000e+00
   4.77700000e-09   -3.05779513e-02   -2.20134230e-07   -9.17250000e-06   -9.17338539e-06   -2.20134230e-07    0.00000000e+00
   4.77900000e-09   -3.05279513e-02   -2.20134230e-07   -9.15750000e-06   -9.15838539e-06   -2.20134230e-07    0.00000000e+00
   4.78100000e-09   -3.04779513e-02   -2.20134230e-07   -9.14250000e-06   -9.14338539e-06   -2.20134230e-07    0.00000000e+00
   4.78300000e-09   -3.04279513e-02   -2.20134230e-07   -9.12750000e-06   -9.12838539e-06   -2.20134230e-07    0.00000000e+00
   4.78500000e-09   -3.03779513e-02   -2.20134230e-07   -9.11250000e-06   -9.11338539e-06   -2.20134230e-07    0.00000000e+00
   4.78700000e-09   -3.03279513e-02   -2.20134230e-07   -9.09750000e-06   -9.09838539e-06   -2.20134230e-07    0.00000000e+00
   4.78900000e-09   -3.02779513e-02   -2.20134230e-07   -9.08250000e-06   -9.08338539e-06   -2.20134230e-07    0.00000000e+00
   4.79100000e-09   -3.02279513e-02   -2.20134230e-07   -9.06750000e-06   -9.06838539e-06   -2.20134230e-07    0.00000000e+00
   4.79300000e-09   -3.01779513e-02   -2.20134230e-07   -9.05250000e-06   -9.05338539e-06   -2.20134230e-07    0.00000000e+00
   4.79500000e-09   -3.01279513e-02   -2.20134230e-07   -9.03750000e-06   -9.03838539e-06   -2.20134230e-07    0.00000000e+00
   4.79700000e-09   -3.00779513e-02   -2.20134230e-07   -9.02250000e-06   -9.02338539e-06   -2.20134230e-07    0.00000000e+00
   4.79900000e-09   -3.00279513e-02   -2.20134230e-07   -9.00750000e-06   -9.00838539e-06   -2.20134230e-07    0.00000000e+00
   4.80100000e-09   -2.99779513e-02   -2.20134230e-07   -8.99250000e-06   -8.99338539e-06   -2.20134230e-07    0.00000000e+00
   4.80300000e-09   -2.99279513e-02   -2.20134230e-07   -8.97750000e-06   -8.97838539e-06   -2.20134230e-07    0.00000000e+00
   4.80500000e-09   -2.98779513e-02   -2.20134230e-07   -8.96250000e-06   -8.96338539e-06   -2.20134230e-07    0.00000000e+00
   4.80700000e-09   -2.98279513e-02   -2.20134230e-07   -8.94750000e-06   -8.94838539e-06   -2.20134230e-07    0.00000000e+00
   4.80900000e-09   -2.97779513e-02   -2.20134230e-07   -8.93250000e-06   -8.93338539e-06   -2.20134230e-07    0.00000000e+00
   4.81100000e-09   -2.97279513e-02   -2.20134230e-07   -8.91750000e-06   -8.91838539e-06   -2.20134230e-07    0.00000000e+00
   4.81300000e-09   -2.96779513e-02   -2.20134230e-07   -8.90250000e-06   -8.90338539e-06   -2.20134230e-07    0.00000000e+00
   4.81500000e-09   -2.96279513e-02   -2.20134230e-07   -8.88750000e-06   -8.88838539e-06   -2.20134230e-07    0.00000000e+00
   4.81700000e-09   -2.95779513e-02   -2.20134230e-07   -8.87250000e-06   -8.87338539e-06   -2.20134230e-07    0.00000000e+00
   4.81900000e-09   -2.95279513e-02   -2.20134230e-07   -8.85750000e-06   -8.85838539e-06   -2.20134230e-07    0.00000000e+00
   4.82100000e-09   -2.94779513e-02   -2.20134230e-07   -8.84250000e-06   -8.84338539e-06   -2.20134230e-07    0.00000000e+00
   4.82300000e-09   -2.94279513e-02   -2.20134230e-07   -8.82750000e-06   -8.82838539e-06   -2.20134230e-07    0.00000000e+00
   4.82500000e-09   -2.93779513e-02   -2.20134230e-07   -8.81250000e-06   -8.81338539e-06   -2.20134230e-07    0.00000000e+00
   4.82700000e-09   -2.93279513e-02   -2.20134230e-07   -8.79750000e-06   -8.79838539e-06   -2.20134230e-07    0.00000000e+00
   4.82900000e-09   -2.92779513e-02   -2.20134230e-07   -8.78250000e-06   -8.78338539e-06   -2.20134230e-07    0.00000000e+00
   4.83100000e-09   -2.92279513e-02   -2.20134230e-07   -8.76750000e-06   -8.76838539e-06   -2.20134230e-07    0.00000000e+00
   4.83300000e-09   -2.91779513e-02   -2.20134230e-07   -8.75250000e-06   -8.75338539e-06   -2.20134230e-07    0.00000000e+00
   4.83500000e-09   -2.91279513e-02   -2.20134230e-07   -8.73750000e-06   -8.73838539e-06   -2.20134230e-07    0.00000000e+00
   4.83700000e-09   -2.90779513e-02   -2.20134230e-07   -8.72250000e-06   -8.72338539e-06   -2.20134230e-07    0.00000000e+00
   4.83900000e-09   -2.90279513e-02   -2.20134230e-07   -8.70750000e-06   -8.70838539e-06   -2.20134230e-07    0.00000000e+00
   4.84100000e-09   -2.89779513e-02   -2.20134230e-07   -8.69250000e-06   -8.69338539e-06   -2.20134230e-07    0.00000000e+00
   4.84300000e-09   -2.89279513e-02   -2.20134230e-07   -8.67750000e-06   -8.67838539e-06   -2.20134230e-07    0.00000000e+00
   4.84500000e-09   -2.88779513e-02   -2.20134230e-07   -8.66250000e-06   -8.66338539e-06   -2.20134230e-07    0.00000000e+00
   4.84700000e-09   -2.88279513e-02   -2.20134230e-07   -8.64750000e-06   -8.64838539e-06   -2.20134230e-07    0.00000000e+00
   4.84900000e-09   -2.87779513e-02   -2.20134230e-07   -8.63250000e-06   -8.63338539e-06   -2.20134230e-07    0.00000000e+00
   4.85100000e-09   -2.87279513e-02   -2.20134230e-07   -8.61750000e-06   -8.61838539e-06   -2.20134230e-07    0.00000000e+00
   4.85300000e-09   -2.86779513e-02   -2.20134230e-07   -8.60250000e-06   -8.60338539e-06   -2.20134230e-07    0.00000000e+00
   4.85500000e-09   -2.86279513e-02   -2.20134230e-07   -8.58750000e-06   -8.58838539e-06   -2.20134230e-07    0.00000000e+00
   4.85700000e-09   -2.85779513e-02   -2.20134229e-07   -8.57250000e-06   -8.57338539e-06   -2.20134229e-07    0.00000000e+00
   4.85900000e-09   -2.85279513e-02   -2.20134229e-07   -8.55750000e-06   -8.55838539e-06   -2.20134229e-07    0.00000000e+00
   4.86100000e-09   -2.84779513e-02   -2.20134229e-07   -8.54250000e-06   -8.54338539e-06   -2.20134229e-07    0.00000000e+00
   4.86300000e-09   -2.84279513e-02   -2.20134229e-07   -8.52750000e-06   -8.52838539e-06   -2.20134229e-07    0.00000000e+00
   4.86500000e-09   -2.83779513e-02   -2.20134229e-07   -8.51250000e-06   -8.51338539e-06   -2.20134229e-07    0.00000000e+00
   4.86700000e-09   -2.83279513e-02   -2.20134229e-07   -8.49750000e-06   -8.49838539e-06   -2.20134229e-07    0.00000000e+00
   4.86900000e-09   -2.82779513e-02   -2.20134229e-07   -8.48250000e-06   -8.48338539e-06   -2.20134229e-07    0.00000000e+00
   4.87100000e-09   -2.82279513e-02   -2.20134229e-07   -8.46750000e-06   -8.46838539e-06   -2.20134229e-07    0.00000000e+00
   4.87300000e-09   -2.81779513e-02   -2.20134229e-07   -8.45250000e-06   -8.45338539e-06   -2.20134229e-07    0.00000000e+00
   4.87500000e-09   -2.81279513e-02   -2.20134229e-07   -8.43750000e-06   -8.43838539e-06   -2.20134229e-07    0.00000000e+00
   4.87700000e-09   -2.80779513e-02   -2.20134229e-07   -8.42250000e-06   -8.42338539e-06   -2.20134229e-07    0.00000000e+00
   4.87900000e-09   -2.80279513e-02   -2.20134229e-07   -8.40750000e-06   -8.40838539e-06   -2.20134229e-07    0.00000000e+00
   4.88100000e-09   -2.79779513e-02   -2.20134229e-07   -8.39250000e-06   -8.39338539e-06   -2.20134229e-07    0.00000000e+00
   4.88300000e-09   -2.79279513e-02   -2.20134229e-07   -8.37750000e-06   -8.37838539e-06   -2.20134229e-07    0.00000000e+00
   4.88500000e-09   -2.78779513e-02   -2.20134229e-07   -8.36250000e-06   -8.36338539e-06   -2.20134229e-07    0.00000000e+00
   4.88700000e-09   -2.78279513e-02   -2.20134229e-07   -8.34750000e-06   -8.34838539e-06   -2.20134229e-07    0.00000000e+00
   4.88900000e-09   -2.77779513e-02   -2.20134229e-07   -8.33250000e-06   -8.33338539e-06   -2.20134229e-07    0.00000000e+00
   4.89100000e-09   -2.77279513e-02   -2.20134229e-07   -8.31750000e-06   -8.31838539e-06   -2.20134229e-07    0.00000000e+00
   4.89300000e-09   -2.76779513e-02   -2.20134229e-07   -8.30250000e-06   -8.30338539e-06   -2.20134229e-07    0.00000000e+00
   4.89500000e-09   -2.76279513e-02   -2.20134229e-07   -8.28750000e-06   -8.28838539e-06   -2.20134229e-07    0.00000000e+00
   4.89700000e-09   -2.75779513e-02   -2.20134229e-07   -8.27250000e-06   -8.27338539e-06   -2.20134229e-07    0.00000000e+00
   4.89900000e-09   -2.75279513e-02   -2.20134229e-07   -8.25750000e-06   -8.25838539e-06   -2.20134229e-07    0.00000000e+00
   4.90100000e-09   -2.74779513e-02   -2.20134229e-07   -8.24250000e-06   -8.24338539e-06   -2.20134229e-07    0.00000000e+00
   4.90300000e-09   -2.74279513e-02   -2.20134229e-07   -8.22750000e-06   -8.22838539e-06   -2.20134229e-07    0.00000000e+00
   4.90500000e-09   -2.73779513e-02   -2.20134229e-07   -8.21250000e-06   -8.21338539e-06   -2.20134229e-07    0.00000000e+00
   4.90700000e-09   -2.73279513e-02   -2.20134229e-07   -8.19750000e-06   -8.19838539e-06   -2.20134229e-07    0.00000000e+00
   4.90900000e-09   -2.72779513e-02   -2.20134229e-07   -8.18250000e-06   -8.18338539e-06   -2.20134229e-07    0.00000000e+00
   4.91100000e-09   -2.72279513e-02   -2.20134229e-07   -8.16750000e-06   -8.16838539e-06   -2.20134229e-07    0.00000000e+00
   4.91300000e-09   -2.71779513e-02   -2.20134229e-07   -8.15250000e-06   -8.15338539e-06   -2.20134229e-07    0.00000000e+00
   4.91500000e-09   -2.71279513e-02   -2.20134229e-07   -8.13750000e-06   -8.13838539e-06   -2.20134229e-07    0.00000000e+00
   4.91700000e-09   -2.70779513e-02   -2.20134229e-07   -8.12250000e-06   -8.12338539e-06   -2.20134229e-07    0.00000000e+00
   4.91900000e-09   -2.70279513e-02   -2.20134229e-07   -8.10750000e-06   -8.10838539e-06   -2.20134229e-07    0.00000000e+00
   4.92100000e-09   -2.69779513e-02   -2.20134229e-07   -8.09250000e-06   -8.09338539e-06   -2.20134229e-07    0.00000000e+00
   4.92300000e-09   -2.69279513e-02   -2.20134229e-07   -8.07750000e-06   -8.07838539e-06   -2.20134229e-07    0.00000000e+00
   4.92500000e-09   -2.68779513e-02   -2.20134229e-07   -8.06250000e-06   -8.06338539e-06   -2.20134229e-07    0.00000000e+00
   4.92700000e-09   -2.68279513e-02   -2.20134229e-07   -8.04750000e-06   -8.04838539e-06   -2.20134229e-07    0.00000000e+00
   4.92900000e-09   -2.67779513e-02   -2.20134229e-07   -8.03250000e-06   -8.03338539e-06   -2.20134229e-07    0.00000000e+00
   4.93100000e-09   -2.67279513e-02   -2.20134229e-07   -8.01750000e-06   -8.01838539e-06   -2.20134229e-07    0.00000000e+00
   4.93300000e-09   -2.66779513e-02   -2.20134229e-07   -8.00250000e-06   -8.00338539e-06   -2.20134229e-07    0.00000000e+00
   4.93500000e-09   -2.66279513e-02   -2.20134229e-07   -7.98750000e-06   -7.98838539e-06   -2.20134229e-07    0.00000000e+00
   4.93700000e-09   -2.65779513e-02   -2.20134229e-07   -7.97250000e-06   -7.97338539e-06   -2.20134229e-07    0.00000000e+00
   4.93900000e-09   -2.65279513e-02   -2.20134229e-07   -7.95750000e-06   -7.95838539e-06   -2.20134229e-07    0.00000000e+00
   4.94100000e-09   -2.64779513e-02   -2.20134229e-07   -7.94250000e-06   -7.94338539e-06   -2.20134229e-07    0.00000000e+00
   4.94300000e-09   -2.64279513e-02   -2.20134229e-07   -7.92750000e-06   -7.92838539e-06   -2.20134229e-07    0.00000000e+00
   4.94500000e-09   -2.63779513e-02   -2.20134229e-07   -7.91250000e-06   -7.91338539e-06   -2.20134229e-07    0.00000000e+00
   4.94700000e-09   -2.63279513e-02   -2.20134229e-07   -7.89750000e-06   -7.89838539e-06   -2.20134229e-07    0.00000000e+00
   4.94900000e-09   -2.62779513e-02   -2.20134229e-07   -7.88250000e-06   -7.88338539e-06   -2.20134229e-07    0.00000000e+00
   4.95100000e-09   -2.62279513e-02   -2.20134229e-07   -7.86750000e-06   -7.86838539e-06   -2.20134229e-07    0.00000000e+00
   4.95300000e-09   -2.61779513e-02   -2.20134229e-07   -7.85250000e-06   -7.85338539e-06   -2.20134229e-07    0.00000000e+00
   4.95500000e-09   -2.61279513e-02   -2.20134229e-07   -7.83750000e-06   -7.83838539e-06   -2.20134229e-07    0.00000000e+00
   4.95700000e-09   -2.60779513e-02   -2.20134229e-07   -7.82250000e-06   -7.82338539e-06   -2.20134229e-07    0.00000000e+00
   4.95900000e-09   -2.60279513e-02   -2.20134229e-07   -7.80750000e-06   -7.80838539e-06   -2.20134229e-07    0.00000000e+00
   4.96100000e-09   -2.59779513e-02   -2.20134229e-07   -7.79250000e-06   -7.79338539e-06   -2.20134229e-07    0.00000000e+00
   4.96300000e-09   -2.59279513e-02   -2.20134229e-07   -7.77750000e-06   -7.77838539e-06   -2.20134229e-07    0.00000000e+00
   4.96500000e-09   -2.58779513e-02   -2.20134229e-07   -7.76250000e-06   -7.76338539e-06   -2.20134229e-07    0.00000000e+00
   4.96700000e-09   -2.58279513e-02   -2.20134229e-07   -7.74750000e-06   -7.74838539e-06   -2.20134229e-07    0.00000000e+00
   4.96900000e-09   -2.57779513e-02   -2.20134229e-07   -7.73250000e-06   -7.73338539e-06   -2.20134229e-07    0.00000000e+00
   4.97100000e-09   -2.57279513e-02   -2.20134229e-07   -7.71750000e-06   -7.71838539e-06   -2.20134229e-07    0.00000000e+00
   4.97300000e-09   -2.56779513e-02   -2.20134229e-07   -7.70250000e-06   -7.70338539e-06   -2.20134229e-07    0.00000000e+00
   4.97500000e-09   -2.56279513e-02   -2.20134229e-07   -7.68750000e-06   -7.68838539e-06   -2.20134229e-07    0.00000000e+00
   4.97700000e-09   -2.55779513e-02   -2.20134229e-07   -7.67250000e-06   -7.67338539e-06   -2.20134229e-07    0.00000000e+00
   4.97900000e-09   -2.55279513e-02   -2.20134228e-07   -7.65750000e-06   -7.65838539e-06   -2.20134228e-07    0.00000000e+00
   4.98100000e-09   -2.54779513e-02   -2.20134228e-07   -7.64250000e-06   -7.64338539e-06   -2.20134228e-07    0.00000000e+00
   4.98300000e-09   -2.54279513e-02   -2.20134228e-07   -7.62750000e-06   -7.62838539e-06   -2.20134228e-07    0.00000000e+00
   4.98500000e-09   -2.53779513e-02   -2.20134228e-07   -7.61250000e-06   -7.61338539e-06   -2.20134228e-07    0.00000000e+00
   4.98700000e-09   -2.53279513e-02   -2.20134228e-07   -7.59750000e-06   -7.59838539e-06   -2.20134228e-07    0.00000000e+00
   4.98900000e-09   -2.52779513e-02   -2.20134228e-07   -7.58250000e-06   -7.58338539e-06   -2.20134228e-07    0.00000000e+00
   4.99100000e-09   -2.52279513e-02   -2.20134228e-07   -7.56750000e-06   -7.56838539e-06   -2.20134228e-07    0.00000000e+00
   4.99300000e-09   -2.51779513e-02   -2.20134228e-07   -7.55250000e-06   -7.55338539e-06   -2.20134228e-07    0.00000000e+00
   4.99500000e-09   -2.51279513e-02   -2.20134228e-07   -7.53750000e-06   -7.53838539e-06   -2.20134228e-07    0.00000000e+00
   4.99700000e-09   -2.50779513e-02   -2.20134228e-07   -7.52250000e-06   -7.52338539e-06   -2.20134228e-07    0.00000000e+00
   4.99900000e-09   -2.50279513e-02   -2.20134228e-07   -7.50750000e-06   -7.50838539e-06   -2.20134228e-07    0.00000000e+00
   5.00100000e-09   -2.49779513e-02   -2.20134228e-07   -7.49250000e-06   -7.49338539e-06   -2.20134228e-07    0.00000000e+00
   5.00300000e-09   -2.49279513e-02   -2.20134228e-07   -7.47750000e-06   -7.47838539e-06   -2.20134228e-07    0.00000000e+00
   5.00500000e-09   -2.48779513e-02   -2.20134228e-07   -7.46250000e-06   -7.46338539e-06   -2.20134228e-07    0.00000000e+00
   5.00700000e-09   -2.48279513e-02   -2.20134228e-07   -7.44750000e-06   -7.44838539e-06   -2.20134228e-07    0.00000000e+00
   5.00900000e-09   -2.47779513e-02   -2.20134228e-07   -7.43250000e-06   -7.43338539e-06   -2.20134228e-07    0.00000000e+00
   5.01100000e-09   -2.47279513e-02   -2.20134228e-07   -7.41750000e-06   -7.41838539e-06   -2.20134228e-07    0.00000000e+00
   5.01300000e-09   -2.46779513e-02   -2.20134228e-07   -7.40250000e-06   -7.40338539e-06   -2.20134228e-07    0.00000000e+00
   5.01500000e-09   -2.46279513e-02   -2.20134228e-07   -7.38750000e-06   -7.38838539e-06   -2.20134228e-07    0.00000000e+00
   5.01700000e-09   -2.45779513e-02   -2.20134228e-07   -7.37250000e-06   -7.37338539e-06   -2.20134228e-07    0.00000000e+00
   5.01900000e-09   -2.45279513e-02   -2.20134228e-07   -7.35750000e-06   -7.35838539e-06   -2.20134228e-07    0.00000000e+00
   5.02100000e-09   -2.44779513e-02   -2.20134228e-07   -7.34250000e-06   -7.34338539e-06   -2.20134228e-07    0.00000000e+00
   5.02300000e-09   -2.44279513e-02   -2.20134228e-07   -7.32750000e-06   -7.32838539e-06   -2.20134228e-07    0.00000000e+00
   5.02500000e-09   -2.43779513e-02   -2.20134228e-07   -7.31250000e-06   -7.31338539e-06   -2.20134228e-07    0.00000000e+00
   5.02700000e-09   -2.43279513e-02   -2.20134228e-07   -7.29750000e-06   -7.29838539e-06   -2.20134228e-07    0.00000000e+00
   5.02900000e-09   -2.42779513e-02   -2.20134228e-07   -7.28250000e-06   -7.28338539e-06   -2.20134228e-07    0.00000000e+00
   5.03100000e-09   -2.42279513e-02   -2.20134228e-07   -7.26750000e-06   -7.26838539e-06   -2.20134228e-07    0.00000000e+00
   5.03300000e-09   -2.41779513e-02   -2.20134228e-07   -7.25250000e-06   -7.25338539e-06   -2.20134228e-07    0.00000000e+00
   5.03500000e-09   -2.41279513e-02   -2.20134228e-07   -7.23750000e-06   -7.23838539e-06   -2.20134228e-07    0.00000000e+00
   5.03700000e-09   -2.40779513e-02   -2.20134228e-07   -7.22250000e-06   -7.22338539e-06   -2.20134228e-07    0.00000000e+00
   5.03900000e-09   -2.40279513e-02   -2.20134228e-07   -7.20750000e-06   -7.20838539e-06   -2.20134228e-07    0.00000000e+00
   5.04100000e-09   -2.39779513e-02   -2.20134228e-07   -7.19250000e-06   -7.19338539e-06   -2.20134228e-07    0.00000000e+00
   5.04300000e-09   -2.39279513e-02   -2.20134228e-07   -7.17750000e-06   -7.17838539e-06   -2.20134228e-07    0.00000000e+00
   5.04500000e-09   -2.38779513e-02   -2.20134228e-07   -7.16250000e-06   -7.16338539e-06   -2.20134228e-07    0.00000000e+00
   5.04700000e-09   -2.38279513e-02   -2.20134228e-07   -7.14750000e-06   -7.14838539e-06   -2.20134228e-07    0.00000000e+00
   5.04900000e-09   -2.37779513e-02   -2.20134228e-07   -7.13250000e-06   -7.13338540e-06   -2.20134228e-07    0.00000000e+00
   5.05100000e-09   -2.37279513e-02   -2.20134227e-07   -7.11750000e-06   -7.11838540e-06   -2.20134227e-07    0.00000000e+00
   5.05300000e-09   -2.36779513e-02   -2.20134227e-07   -7.10250000e-06   -7.10338540e-06   -2.20134227e-07    0.00000000e+00
   5.05500000e-09   -2.36279513e-02   -2.20134227e-07   -7.08750000e-06   -7.08838540e-06   -2.20134227e-07    0.00000000e+00
   5.05700000e-09   -2.35779513e-02   -2.20134227e-07   -7.07250000e-06   -7.07338540e-06   -2.20134227e-07    0.00000000e+00
   5.05900000e-09   -2.35279513e-02   -2.20134227e-07   -7.05750000e-06   -7.05838540e-06   -2.20134227e-07    0.00000000e+00
   5.06100000e-09   -2.34779513e-02   -2.20134227e-07   -7.04250000e-06   -7.04338540e-06   -2.20134227e-07    0.00000000e+00
   5.06300000e-09   -2.34279513e-02   -2.20134227e-07   -7.02750000e-06   -7.02838540e-06   -2.20134227e-07    0.00000000e+00
   5.06500000e-09   -2.33779513e-02   -2.20134227e-07   -7.01250000e-06   -7.01338540e-06   -2.20134227e-07    0.00000000e+00
   5.06700000e-09   -2.33279513e-02   -2.20134227e-07   -6.99750000e-06   -6.99838540e-06   -2.20134227e-07    0.00000000e+00
   5.06900000e-09   -2.32779513e-02   -2.20134227e-07   -6.98250000e-06   -6.98338540e-06   -2.20134227e-07    0.00000000e+00
   5.07100000e-09   -2.32279513e-02   -2.20134227e-07   -6.96750000e-06   -6.96838540e-06   -2.20134227e-07    0.00000000e+00
   5.07300000e-09   -2.31779513e-02   -2.20134227e-07   -6.95250000e-06   -6.95338540e-06   -2.20134227e-07    0.00000000e+00
   5.07500000e-09   -2.31279513e-02   -2.20134227e-07   -6.93750000e-06   -6.93838540e-06   -2.20134227e-07    0.00000000e+00
   5.07700000e-09   -2.30779513e-02   -2.20134227e-07   -6.92250000e-06   -6.92338540e-06   -2.20134227e-07    0.00000000e+00
   5.07900000e-09   -2.30279513e-02   -2.20134227e-07   -6.90750000e-06   -6.90838540e-06   -2.20134227e-07    0.00000000e+00
   5.08100000e-09   -2.29779513e-02   -2.20134227e-07   -6.89250000e-06   -6.89338540e-06   -2.20134227e-07    0.00000000e+00
   5.08300000e-09   -2.29279513e-02   -2.20134227e-07   -6.87750000e-06   -6.87838540e-06   -2.20134227e-07    0.00000000e+00
   5.08500000e-09   -2.28779513e-02   -2.20134227e-07   -6.86250000e-06   -6.86338540e-06   -2.20134227e-07    0.00000000e+00
   5.08700000e-09   -2.28279513e-02   -2.20134227e-07   -6.84750000e-06   -6.84838540e-06   -2.20134227e-07    0.00000000e+00
   5.08900000e-09   -2.27779513e-02   -2.20134227e-07   -6.83250000e-06   -6.83338540e-06   -2.20134227e-07    0.00000000e+00
   5.09100000e-09   -2.27279513e-02   -2.20134227e-07   -6.81750000e-06   -6.81838540e-06   -2.20134227e-07    0.00000000e+00
   5.09300000e-09   -2.26779513e-02   -2.20134227e-07   -6.80250000e-06   -6.80338540e-06   -2.20134227e-07    0.00000000e+00
   5.09500000e-09   -2.26279513e-02   -2.20134227e-07   -6.78750000e-06   -6.78838540e-06   -2.20134227e-07    0.00000000e+00
   5.09700000e-09   -2.25779513e-02   -2.20134227e-07   -6.77250000e-06   -6.77338540e-06   -2.20134227e-07    0.00000000e+00
   5.09900000e-09   -2.25279513e-02   -2.20134227e-07   -6.75750000e-06   -6.75838540e-06   -2.20134227e-07    0.00000000e+00
   5.10100000e-09   -2.24779513e-02   -2.20134226e-07   -6.74250000e-06   -6.74338540e-06   -2.20134226e-07    0.00000000e+00
   5.10300000e-09   -2.24279513e-02   -2.20134226e-07   -6.72750000e-06   -6.72838540e-06   -2.20134226e-07    0.00000000e+00
   5.10500000e-09   -2.23779513e-02   -2.20134226e-07   -6.71250000e-06   -6.71338540e-06   -2.20134226e-07    0.00000000e+00
   5.10700000e-09   -2.23279513e-02   -2.20134226e-07   -6.69750000e-06   -6.69838540e-06   -2.20134226e-07    0.00000000e+00
   5.10900000e-09   -2.22779513e-02   -2.20134226e-07   -6.68250000e-06   -6.68338540e-06   -2.20134226e-07    0.00000000e+00
   5.11100000e-09   -2.22279513e-02   -2.20134226e-07   -6.66750000e-06   -6.66838540e-06   -2.20134226e-07    0.00000000e+00
   5.11300000e-09   -2.21779513e-02   -2.20134226e-07   -6.65250000e-06   -6.65338540e-06   -2.20134226e-07    0.00000000e+00
   5.11500000e-09   -2.21279513e-02   -2.20134226e-07   -6.63750000e-06   -6.63838540e-06   -2.20134226e-07    0.00000000e+00
   5.11700000e-09   -2.20779513e-02   -2.20134226e-07   -6.62250000e-06   -6.62338540e-06   -2.20134226e-07    0.00000000e+00
   5.11900000e-09   -2.20279513e-02   -2.20134226e-07   -6.60750000e-06   -6.60838540e-06   -2.20134226e-07    0.00000000e+00
   5.12100000e-09   -2.19779513e-02   -2.20134226e-07   -6.59250000e-06   -6.59338540e-06   -2.20134226e-07    0.00000000e+00
   5.12300000e-09   -2.19279513e-02   -2.20134226e-07   -6.57750000e-06   -6.57838540e-06   -2.20134226e-07    0.00000000e+00
   5.12500000e-09   -2.18779513e-02   -2.20134226e-07   -6.56250000e-06   -6.56338540e-06   -2.20134226e-07    0.00000000e+00
   5.12700000e-09   -2.18279513e-02   -2.20134226e-07   -6.54750000e-06   -6.54838540e-06   -2.20134226e-07    0.00000000e+00
   5.12900000e-09   -2.17779513e-02   -2.20134226e-07   -6.53250000e-06   -6.53338540e-06   -2.20134226e-07    0.00000000e+00
   5.13100000e-09   -2.17279513e-02   -2.20134226e-07   -6.51750000e-06   -6.51838540e-06   -2.20134226e-07    0.00000000e+00
   5.13300000e-09   -2.16779513e-02   -2.20134226e-07   -6.50250000e-06   -6.50338540e-06   -2.20134226e-07    0.00000000e+00
   5.13500000e-09   -2.16279513e-02   -2.20134226e-07   -6.48750000e-06   -6.48838540e-06   -2.20134226e-07    0.00000000e+00
   5.13700000e-09   -2.15779513e-02   -2.20134226e-07   -6.47250000e-06   -6.47338540e-06   -2.20134226e-07    0.00000000e+00
   5.13900000e-09   -2.15279513e-02   -2.20134225e-07   -6.45750000e-06   -6.45838540e-06   -2.20134225e-07    0.00000000e+00
   5.14100000e-09   -2.14779513e-02   -2.20134225e-07   -6.44250000e-06   -6.44338540e-06   -2.20134225e-07    0.00000000e+00
   5.14300000e-09   -2.14279513e-02   -2.20134225e-07   -6.42750000e-06   -6.42838540e-06   -2.20134225e-07    0.00000000e+00
   5.14500000e-09   -2.13779513e-02   -2.20134225e-07   -6.41250000e-06   -6.41338540e-06   -2.20134225e-07    0.00000000e+00
   5.14700000e-09   -2.13279513e-02   -2.20134225e-07   -6.39750000e-06   -6.39838540e-06   -2.20134225e-07    0.00000000e+00
   5.14900000e-09   -2.12779513e-02   -2.20134225e-07   -6.38250000e-06   -6.38338540e-06   -2.20134225e-07    0.00000000e+00
   5.15100000e-09   -2.12279513e-02   -2.20134225e-07   -6.36750000e-06   -6.36838540e-06   -2.20134225e-07    0.00000000e+00
   5.15300000e-09   -2.11779513e-02   -2.20134225e-07   -6.35250000e-06   -6.35338540e-06   -2.20134225e-07    0.00000000e+00
   5.15500000e-09   -2.11279513e-02   -2.20134225e-07   -6.33750000e-06   -6.33838540e-06   -2.20134225e-07    0.00000000e+00
